Geneid,SRR36692440
ENSG00000137713,1913
ENSG00000254798,0
ENSG00000255065,0
ENSG00000166682,64
ENSG00000110675,2103
ENSG00000255022,0
ENSG00000257087,0
ENSG00000255528,0
ENSG00000254555,0
ENSG00000256928,0
ENSG00000177103,122
ENSG00000170209,0
ENSG00000110237,434
ENSG00000254416,4
ENSG00000256717,0
ENSG00000254422,0
ENSG00000254511,0
ENSG00000225215,0
ENSG00000254851,0
ENSG00000255149,0
ENSG00000255429,0
ENSG00000255241,0
ENSG00000198382,1114
ENSG00000227376,4
ENSG00000254702,0
ENSG00000233497,0
ENSG00000245148,0
ENSG00000250390,0
ENSG00000287245,10
ENSG00000255014,0
ENSG00000224776,0
ENSG00000166002,190
ENSG00000255239,0
ENSG00000149380,14
ENSG00000254506,0
ENSG00000152558,8610
ENSG00000255580,0
ENSG00000255483,0
ENSG00000255903,0
ENSG00000285568,0
ENSG00000254944,0
ENSG00000074201,5975
ENSG00000279818,0
ENSG00000255502,0
ENSG00000286731,0
ENSG00000271022,0
ENSG00000227487,32
ENSG00000243669,0
ENSG00000255605,0
ENSG00000279793,0
ENSG00000270423,0
ENSG00000256448,0
ENSG00000255246,0
ENSG00000166900,462
ENSG00000109944,262
ENSG00000186642,38
ENSG00000272575,0
ENSG00000137714,1700
ENSG00000255299,0
ENSG00000243777,0
ENSG00000137699,0
ENSG00000288020,0
ENSG00000244134,2
ENSG00000255599,0
ENSG00000244400,0
ENSG00000270510,0
ENSG00000254880,0
ENSG00000196914,6937
ENSG00000227125,0
ENSG00000246790,0
ENSG00000254863,0
ENSG00000255094,0
ENSG00000244641,0
ENSG00000254823,0
ENSG00000154144,878
ENSG00000260254,0
ENSG00000255327,0
ENSG00000255074,0
ENSG00000282728,0
ENSG00000137642,372
ENSG00000134940,4
ENSG00000187686,12
ENSG00000255455,0
ENSG00000240121,0
ENSG00000288528,0
ENSG00000110013,1318
ENSG00000254534,0
ENSG00000255255,0
ENSG00000227593,0
ENSG00000237612,0
ENSG00000255786,0
ENSG00000109943,10
ENSG00000109971,124628
ENSG00000043039,0
ENSG00000287238,2
ENSG00000255216,2
ENSG00000166250,129
ENSG00000279771,0
ENSG00000279046,0
ENSG00000233541,0
ENSG00000256315,0
ENSG00000213233,0
ENSG00000149557,18464
ENSG00000255155,0
ENSG00000091664,932
ENSG00000204456,0
ENSG00000121621,532
ENSG00000149256,718
ENSG00000255545,43
ENSG00000285909,0
ENSG00000286044,15
ENSG00000254515,0
ENSG00000255475,20
ENSG00000281097,0
ENSG00000278945,0
ENSG00000154127,2040
ENSG00000255342,0
ENSG00000236616,0
ENSG00000281386,0
ENSG00000254407,0
ENSG00000236129,0
ENSG00000204300,0
ENSG00000256281,0
ENSG00000255344,0
ENSG00000286374,0
ENSG00000134910,8138
ENSG00000109929,11026
ENSG00000166118,8
ENSG00000254989,0
ENSG00000175728,0
ENSG00000286341,0
ENSG00000213153,0
ENSG00000254573,0
ENSG00000272642,0
ENSG00000149571,833
ENSG00000232460,11
ENSG00000149547,7195
ENSG00000254612,173
ENSG00000285735,12
ENSG00000254591,0
ENSG00000287251,0
ENSG00000255352,0
ENSG00000273415,0
ENSG00000285640,0
ENSG00000255537,21
ENSG00000197798,1956
ENSG00000188909,0
ENSG00000255258,5
ENSG00000256757,0
ENSG00000254842,0
ENSG00000254572,0
ENSG00000255512,0
ENSG00000280385,323
ENSG00000273409,0
ENSG00000213184,0
ENSG00000154143,0
ENSG00000254935,0
ENSG00000287897,0
ENSG00000149295,24
ENSG00000255006,0
ENSG00000171561,0
ENSG00000110172,2162
ENSG00000256972,0
ENSG00000254710,0
ENSG00000255484,0
ENSG00000165495,641
ENSG00000214788,0
ENSG00000255234,0
ENSG00000255079,0
ENSG00000270701,0
ENSG00000149328,783
ENSG00000288070,0
ENSG00000255032,0
ENSG00000259290,0
ENSG00000237937,0
ENSG00000254932,0
ENSG00000109956,2487
ENSG00000085117,1459
ENSG00000254693,0
ENSG00000118094,0
ENSG00000109881,821
ENSG00000187151,0
ENSG00000279295,0
ENSG00000244259,0
ENSG00000257067,0
ENSG00000254890,0
ENSG00000270403,2
ENSG00000255808,0
ENSG00000110318,142
ENSG00000254626,0
ENSG00000185742,4353
ENSG00000254482,0
ENSG00000254471,0
ENSG00000239600,0
ENSG00000149534,0
ENSG00000254424,0
ENSG00000287006,0
ENSG00000275669,0
ENSG00000266645,0
ENSG00000278529,0
ENSG00000212365,0
ENSG00000253072,0
ENSG00000221703,0
ENSG00000251991,0
ENSG00000284094,0
ENSG00000201059,0
ENSG00000252816,0
ENSG00000200687,0
ENSG00000265210,0
ENSG00000207407,0
ENSG00000264309,0
ENSG00000252519,0
ENSG00000207252,0
ENSG00000278483,0
ENSG00000212289,0
ENSG00000207874,0
ENSG00000222427,0
ENSG00000273677,0
ENSG00000243505,0
ENSG00000278822,0
ENSG00000278045,0
ENSG00000276530,0
ENSG00000273908,0
ENSG00000277119,0
ENSG00000275868,0
ENSG00000212551,0
ENSG00000251838,0
ENSG00000201591,0
ENSG00000263389,0
ENSG00000206806,0
ENSG00000252922,0
ENSG00000222385,0
ENSG00000273912,0
ENSG00000264559,0
ENSG00000223223,0
ENSG00000283326,0
ENSG00000223013,0
ENSG00000200146,0
ENSG00000206816,0
ENSG00000211997,0
ENSG00000206638,0
ENSG00000238880,0
ENSG00000266570,0
ENSG00000264110,0
ENSG00000223015,0
ENSG00000202522,0
ENSG00000265064,0
ENSG00000207113,0
ENSG00000206690,0
ENSG00000272036,0
ENSG00000251919,0
ENSG00000240202,0
ENSG00000283412,0
ENSG00000199315,0
ENSG00000207299,0
ENSG00000263885,0
ENSG00000242165,0
ENSG00000199875,0
ENSG00000202314,0
ENSG00000275146,0
ENSG00000273885,0
ENSG00000207112,0
ENSG00000223269,0
ENSG00000206799,0
ENSG00000206834,0
ENSG00000207304,0
ENSG00000239195,0
ENSG00000207145,0
ENSG00000284458,0
ENSG00000210825,0
ENSG00000212466,0
ENSG00000274097,0
ENSG00000280773,0
ENSG00000206911,0
ENSG00000200047,0
ENSG00000264200,0
ENSG00000278640,0
ENSG00000266703,0
ENSG00000264997,0
ENSG00000239153,0
ENSG00000221586,0
ENSG00000200613,0
ENSG00000206772,0
ENSG00000212397,0
ENSG00000238998,0
ENSG00000207462,0
ENSG00000223265,0
ENSG00000200496,0
ENSG00000239079,0
ENSG00000200855,0
ENSG00000265357,0
ENSG00000252870,0
ENSG00000199709,6
ENSG00000222844,0
ENSG00000274999,0
ENSG00000242673,0
ENSG00000222297,0
ENSG00000200278,0
ENSG00000252255,0
ENSG00000284020,0
ENSG00000200879,0
ENSG00000207118,0
ENSG00000202252,0
ENSG00000222774,0
ENSG00000265140,0
ENSG00000223315,0
ENSG00000199090,0
ENSG00000149273,53282
ENSG00000206941,0
ENSG00000207445,3
ENSG00000158555,528
ENSG00000254460,0
ENSG00000255326,0
ENSG00000255434,0
ENSG00000254630,0
ENSG00000255280,0
ENSG00000166391,0
ENSG00000263993,0
ENSG00000247867,0
ENSG00000254826,0
ENSG00000254814,0
ENSG00000200256,0
ENSG00000199362,0
ENSG00000149257,4124
ENSG00000166927,0
ENSG00000166928,0
ENSG00000166930,0
ENSG00000176984,0
ENSG00000184232,142
ENSG00000137709,0
ENSG00000259541,0
ENSG00000274303,0
ENSG00000256116,1
ENSG00000173457,2838
ENSG00000257086,16
ENSG00000257069,0
ENSG00000207024,0
ENSG00000219435,0
ENSG00000126432,7994
ENSG00000168071,6
ENSG00000278359,0
ENSG00000162302,257
ENSG00000221273,0
ENSG00000231492,0
ENSG00000181908,19
ENSG00000286816,44
ENSG00000232500,0
ENSG00000237363,0
ENSG00000168065,0
ENSG00000197891,0
ENSG00000237410,0
ENSG00000068831,74
ENSG00000068976,100
ENSG00000269038,0
ENSG00000168067,208
ENSG00000110047,1814
ENSG00000230835,0
ENSG00000283926,0
ENSG00000284155,0
ENSG00000110046,471
ENSG00000274986,0
ENSG00000274314,0
ENSG00000068971,1500
ENSG00000149735,0
ENSG00000168070,0
ENSG00000168062,0
ENSG00000213465,376
ENSG00000278851,0
ENSG00000270775,0
ENSG00000171219,8
ENSG00000272664,0
ENSG00000271602,0
ENSG00000272559,0
ENSG00000273051,0
ENSG00000201980,0
ENSG00000176951,0
ENSG00000231070,0
ENSG00000279270,0
ENSG00000197023,0
ENSG00000278870,0
ENSG00000227023,0
ENSG00000205496,0
ENSG00000225003,0
ENSG00000224300,0
ENSG00000230261,0
ENSG00000205495,0
ENSG00000176787,0
ENSG00000273085,0
ENSG00000237354,0
ENSG00000226157,0
ENSG00000203560,0
ENSG00000236897,0
ENSG00000176752,0
ENSG00000285498,0
ENSG00000221031,0
ENSG00000244734,0
ENSG00000223609,0
ENSG00000284931,0
ENSG00000196565,0
ENSG00000239920,0
ENSG00000213931,0
ENSG00000229093,0
ENSG00000183251,0
ENSG00000223735,0
ENSG00000236359,0
ENSG00000176239,0
ENSG00000230087,0
ENSG00000236248,0
ENSG00000184321,0
ENSG00000167360,0
ENSG00000248424,0
ENSG00000230484,0
ENSG00000181609,0
ENSG00000175520,0
ENSG00000175518,0
ENSG00000224295,0
ENSG00000249633,0
ENSG00000248553,0
ENSG00000233646,0
ENSG00000229534,0
ENSG00000187747,0
ENSG00000121236,28
ENSG00000258588,0
ENSG00000232381,0
ENSG00000181023,0
ENSG00000236965,0
ENSG00000205409,0
ENSG00000233563,0
ENSG00000213934,0
ENSG00000182170,0
ENSG00000236301,8
ENSG00000184350,0
ENSG00000224513,0
ENSG00000236987,0
ENSG00000276951,0
ENSG00000232390,0
ENSG00000273813,0
ENSG00000254592,0
ENSG00000005801,2754
ENSG00000189398,0
ENSG00000166492,0
ENSG00000284605,0
ENSG00000254757,0
ENSG00000287906,33
ENSG00000287312,29
ENSG00000255522,0
ENSG00000237226,0
ENSG00000223688,0
ENSG00000255240,23
ENSG00000254877,0
ENSG00000255189,1
ENSG00000254786,0
ENSG00000254399,0
ENSG00000255151,20
ENSG00000189057,261
ENSG00000245571,37
ENSG00000255381,0
ENSG00000110042,3935
ENSG00000197629,6
ENSG00000263999,0
ENSG00000225802,0
ENSG00000254799,0
ENSG00000214797,0
ENSG00000254704,0
ENSG00000263944,0
ENSG00000235678,0
ENSG00000255386,0
ENSG00000110002,1452
ENSG00000196403,0
ENSG00000239426,0
ENSG00000276316,0
ENSG00000255116,0
ENSG00000255158,0
ENSG00000269915,0
ENSG00000177156,4578
ENSG00000177225,668
ENSG00000255142,0
ENSG00000184524,699
ENSG00000177542,756
ENSG00000177600,12628
ENSG00000199785,0
ENSG00000177666,148
ENSG00000255108,0
ENSG00000177685,0
ENSG00000177697,1700
ENSG00000177700,968
ENSG00000250397,4
ENSG00000177830,2496
ENSG00000255369,0
ENSG00000120457,26
ENSG00000212597,0
ENSG00000206847,0
ENSG00000255467,0
ENSG00000285696,1
ENSG00000149308,835
ENSG00000206967,0
ENSG00000166323,2
ENSG00000186268,0
ENSG00000109846,395
ENSG00000170276,0
ENSG00000254445,0
ENSG00000149300,0
ENSG00000150764,2007
ENSG00000238965,0
ENSG00000255286,0
ENSG00000255334,0
ENSG00000230911,0
ENSG00000238444,0
ENSG00000271025,0
ENSG00000150776,3513
ENSG00000150779,2630
ENSG00000204370,1749
ENSG00000150782,0
ENSG00000254638,0
ENSG00000150783,4
ENSG00000197580,42
ENSG00000214264,0
ENSG00000255231,0
ENSG00000243930,0
ENSG00000150787,1309
ENSG00000243250,0
ENSG00000188771,0
ENSG00000268472,0
ENSG00000213234,0
ENSG00000222561,0
ENSG00000184956,0
ENSG00000254872,0
ENSG00000198788,0
ENSG00000255292,0
ENSG00000230980,0
ENSG00000230080,0
ENSG00000264493,0
ENSG00000249086,0
ENSG00000284594,0
ENSG00000229671,0
ENSG00000214026,336
ENSG00000232987,0
ENSG00000275266,0
ENSG00000284010,0
ENSG00000274866,0
ENSG00000237610,0
ENSG00000185926,0
ENSG00000255312,0
ENSG00000255560,0
ENSG00000254769,0
ENSG00000254464,0
ENSG00000227547,0
ENSG00000183313,0
ENSG00000254831,0
ENSG00000202147,0
ENSG00000255481,0
ENSG00000234895,0
ENSG00000180919,0
ENSG00000180913,0
ENSG00000262980,0
ENSG00000176748,0
ENSG00000255083,0
ENSG00000273228,0
ENSG00000252351,0
ENSG00000237654,2
ENSG00000285980,10
ENSG00000271624,0
ENSG00000238117,0
ENSG00000224700,0
ENSG00000254976,0
ENSG00000255225,0
ENSG00000255030,0
ENSG00000229254,0
ENSG00000255048,0
ENSG00000285561,0
ENSG00000255510,0
ENSG00000254646,0
ENSG00000255315,0
ENSG00000254937,0
ENSG00000196119,0
ENSG00000255341,0
ENSG00000251862,0
ENSG00000255443,0
ENSG00000251194,0
ENSG00000255004,0
ENSG00000215380,0
ENSG00000255542,0
ENSG00000277514,0
ENSG00000188691,0
ENSG00000152402,4388
ENSG00000134955,14
ENSG00000181264,790
ENSG00000170242,2672
ENSG00000135374,0
ENSG00000149269,3616
ENSG00000049449,4307
ENSG00000137710,10763
ENSG00000165970,141
ENSG00000149403,557
ENSG00000149179,2697
ENSG00000158077,8
ENSG00000202089,0
ENSG00000167771,1386
ENSG00000110583,1332
ENSG00000207200,0
ENSG00000176340,1642
ENSG00000133315,232
ENSG00000256824,0
ENSG00000256481,0
ENSG00000256341,0
ENSG00000168439,5936
ENSG00000130592,3
ENSG00000137522,1223
ENSG00000255296,0
ENSG00000251143,0
ENSG00000207012,0
ENSG00000263742,0
ENSG00000149357,4177
ENSG00000257075,0
ENSG00000256518,0
ENSG00000204971,0
ENSG00000255860,0
ENSG00000165462,2
ENSG00000228286,4
ENSG00000285864,0
ENSG00000213365,0
ENSG00000255843,0
ENSG00000275666,0
ENSG00000276105,0
ENSG00000276494,0
ENSG00000276015,0
ENSG00000236041,0
ENSG00000229414,0
ENSG00000237941,10
ENSG00000274740,0
ENSG00000110628,59
ENSG00000181649,16
ENSG00000207008,0
ENSG00000183562,0
ENSG00000243964,50
ENSG00000255463,0
ENSG00000239470,0
ENSG00000133789,612
ENSG00000201564,0
ENSG00000245522,0
ENSG00000255476,0
ENSG00000252568,0
ENSG00000254765,0
ENSG00000286561,0
ENSG00000254865,0
ENSG00000254719,0
ENSG00000254554,0
ENSG00000148926,38
ENSG00000221574,0
ENSG00000283813,0
ENSG00000110315,5346
ENSG00000276639,0
ENSG00000254519,0
ENSG00000255426,0
ENSG00000255226,0
ENSG00000255447,0
ENSG00000121671,938
ENSG00000121653,4052
ENSG00000255498,0
ENSG00000234776,0
ENSG00000121680,692
ENSG00000165905,1
ENSG00000254653,0
ENSG00000255314,1
ENSG00000254871,0
ENSG00000255269,0
ENSG00000254639,0
ENSG00000157613,190
ENSG00000264102,0
ENSG00000273600,0
ENSG00000077458,2131
ENSG00000166037,2314
ENSG00000222578,0
ENSG00000242993,0
ENSG00000172638,646
ENSG00000172500,2362
ENSG00000175602,206
ENSG00000175592,20
ENSG00000175573,666
ENSG00000175550,1931
ENSG00000175467,1084
ENSG00000254867,0
ENSG00000175376,565
ENSG00000175334,6772
ENSG00000175315,0
ENSG00000175294,0
ENSG00000175229,308
ENSG00000286459,14
ENSG00000087365,6952
ENSG00000255038,0
ENSG00000254461,8
ENSG00000254855,0
ENSG00000254762,0
ENSG00000174903,1334
ENSG00000245156,0
ENSG00000254452,0
ENSG00000174871,1939
ENSG00000174851,1501
ENSG00000179292,178
ENSG00000254458,2
ENSG00000174807,130
ENSG00000174791,40
ENSG00000254756,0
ENSG00000174744,1002
ENSG00000174684,4164
ENSG00000255468,72
ENSG00000174669,139
ENSG00000276918,0
ENSG00000254736,0
ENSG00000202317,0
ENSG00000174576,10
ENSG00000175115,3039
ENSG00000250230,0
ENSG00000255947,0
ENSG00000134780,307
ENSG00000124915,0
ENSG00000134825,1510
ENSG00000284108,0
ENSG00000168496,1561
ENSG00000149485,8126
ENSG00000284416,0
ENSG00000221968,340
ENSG00000277892,0
ENSG00000167994,156
ENSG00000200898,0
ENSG00000124920,56
ENSG00000254586,0
ENSG00000255335,0
ENSG00000129152,0
ENSG00000129159,243
ENSG00000075239,2430
ENSG00000256947,0
ENSG00000256195,0
ENSG00000255663,0
ENSG00000076043,639
ENSG00000256533,0
ENSG00000255982,0
ENSG00000270204,0
ENSG00000238724,0
ENSG00000137634,0
ENSG00000256674,0
ENSG00000272075,0
ENSG00000137648,0
ENSG00000160593,0
ENSG00000255163,0
ENSG00000149573,2
ENSG00000280032,0
ENSG00000254992,0
ENSG00000110195,0
ENSG00000087053,4353
ENSG00000254678,0
ENSG00000168092,12887
ENSG00000149577,1246
ENSG00000149591,752
ENSG00000280143,0
ENSG00000167257,572
ENSG00000252992,0
ENSG00000276505,0
ENSG00000110274,398
ENSG00000271412,0
ENSG00000279586,0
ENSG00000283307,0
ENSG00000272676,0
ENSG00000273255,0
ENSG00000183908,4279
ENSG00000149115,2356
ENSG00000254662,0
ENSG00000149136,6961
ENSG00000156575,0
ENSG00000186652,0
ENSG00000254979,0
ENSG00000149761,140
ENSG00000173486,1
ENSG00000254593,0
ENSG00000275373,0
ENSG00000254680,0
ENSG00000254983,0
ENSG00000247473,0
ENSG00000201616,0
ENSG00000285644,4
ENSG00000236710,0
ENSG00000021762,794
ENSG00000234791,0
ENSG00000110619,2341
ENSG00000110090,18
ENSG00000250508,0
ENSG00000197345,838
ENSG00000255741,2
ENSG00000172938,0
ENSG00000261625,4
ENSG00000261276,0
ENSG00000172935,26
ENSG00000256508,0
ENSG00000162341,76
ENSG00000260895,0
ENSG00000261070,0
ENSG00000110344,2126
ENSG00000254873,0
ENSG00000269944,0
ENSG00000255384,2
ENSG00000132740,261
ENSG00000254978,0
ENSG00000184276,0
ENSG00000252902,0
ENSG00000225805,8
ENSG00000228915,0
ENSG00000188487,0
ENSG00000080854,1857
ENSG00000149292,280
ENSG00000258659,0
ENSG00000175582,14852
ENSG00000134802,221
ENSG00000129084,646
ENSG00000182919,724
ENSG00000174996,831
ENSG00000175274,1146
ENSG00000064199,413
ENSG00000135373,16
ENSG00000286264,8
ENSG00000110031,193
ENSG00000177098,876
ENSG00000166741,367
ENSG00000129083,9839
ENSG00000149782,298
ENSG00000283744,0
ENSG00000254783,2
ENSG00000255222,0
ENSG00000239856,0
ENSG00000149201,150
ENSG00000254733,0
ENSG00000254727,0
ENSG00000278989,36
ENSG00000254731,0
ENSG00000255250,0
ENSG00000086848,1313
ENSG00000258529,0
ENSG00000254450,0
ENSG00000254949,0
ENSG00000255561,120
ENSG00000137720,473
ENSG00000176343,0
ENSG00000275598,0
ENSG00000287412,0
ENSG00000133317,0
ENSG00000133321,75
ENSG00000133328,1
ENSG00000203520,0
ENSG00000184743,2063
ENSG00000270269,0
ENSG00000256789,0
ENSG00000133318,47237
ENSG00000271100,0
ENSG00000188070,3930
ENSG00000264519,0
ENSG00000168005,558
ENSG00000256280,0
ENSG00000255233,0
ENSG00000279684,0
ENSG00000234106,8
ENSG00000255448,0
ENSG00000166788,733
ENSG00000255254,0
ENSG00000255470,0
ENSG00000285562,0
ENSG00000254857,0
ENSG00000179817,0
ENSG00000255138,0
ENSG00000254546,0
ENSG00000148965,0
ENSG00000255071,0
ENSG00000134339,0
ENSG00000200336,0
ENSG00000212789,14
ENSG00000201695,0
ENSG00000214880,0
ENSG00000149133,0
ENSG00000182365,0
ENSG00000181780,0
ENSG00000254524,0
ENSG00000255140,0
ENSG00000181761,0
ENSG00000254848,0
ENSG00000254947,0
ENSG00000181752,0
ENSG00000255217,0
ENSG00000174957,0
ENSG00000230213,0
ENSG00000254841,0
ENSG00000188439,0
ENSG00000254804,0
ENSG00000254457,0
ENSG00000236541,0
ENSG00000255146,0
ENSG00000254853,0
ENSG00000255131,0
ENSG00000272685,0
ENSG00000186508,0
ENSG00000272569,0
ENSG00000180475,0
ENSG00000254953,0
ENSG00000181325,0
ENSG00000274770,0
ENSG00000286704,0
ENSG00000254825,0
ENSG00000181296,0
ENSG00000255485,0
ENSG00000241356,0
ENSG00000213604,0
ENSG00000254658,0
ENSG00000255461,0
ENSG00000254722,0
ENSG00000255134,0
ENSG00000242208,0
ENSG00000198261,0
ENSG00000204989,0
ENSG00000176200,0
ENSG00000254770,0
ENSG00000233499,0
ENSG00000273408,0
ENSG00000238041,1
ENSG00000172199,0
ENSG00000254903,0
ENSG00000255466,0
ENSG00000272987,0
ENSG00000279961,0
ENSG00000230416,0
ENSG00000284732,0
ENSG00000150269,0
ENSG00000254411,0
ENSG00000254490,0
ENSG00000254660,0
ENSG00000254603,0
ENSG00000185701,0
ENSG00000185522,2
ENSG00000254815,3
ENSG00000099849,68
ENSG00000199038,3
ENSG00000070047,589
ENSG00000099834,0
ENSG00000070031,0
ENSG00000069696,29
ENSG00000288675,13
ENSG00000254486,0
ENSG00000254991,0
ENSG00000255400,0
ENSG00000197702,3073
ENSG00000254847,0
ENSG00000181927,0
ENSG00000254663,0
ENSG00000254723,0
ENSG00000254891,0
ENSG00000255077,0
ENSG00000255493,0
ENSG00000255196,0
ENSG00000181950,0
ENSG00000255294,0
ENSG00000241008,0
ENSG00000170688,0
ENSG00000252769,0
ENSG00000198674,0
ENSG00000226461,0
ENSG00000236981,0
ENSG00000213182,0
ENSG00000208009,0
ENSG00000162222,839
ENSG00000185670,137
ENSG00000168002,4325
ENSG00000267811,0
ENSG00000162227,300
ENSG00000168569,255
ENSG00000269176,3
ENSG00000185475,314
ENSG00000284535,0
ENSG00000162231,1162
ENSG00000274066,0
ENSG00000269463,0
ENSG00000252361,0
ENSG00000256690,0
ENSG00000222328,0
ENSG00000277194,0
ENSG00000277846,0
ENSG00000278527,0
ENSG00000274544,0
ENSG00000275996,0
ENSG00000276788,0
ENSG00000275043,0
ENSG00000254602,133
ENSG00000166793,112
ENSG00000156599,1619
ENSG00000280331,0
ENSG00000254498,0
ENSG00000256034,0
ENSG00000175581,1293
ENSG00000199975,0
ENSG00000256681,0
ENSG00000181924,1067
ENSG00000175575,1119
ENSG00000256898,0
ENSG00000187726,1
ENSG00000255847,0
ENSG00000287425,0
ENSG00000256189,0
ENSG00000256723,0
ENSG00000175564,30
ENSG00000256098,0
ENSG00000214517,2871
ENSG00000284736,0
ENSG00000280269,0
ENSG00000206913,0
ENSG00000245008,0
ENSG00000151704,6
ENSG00000175482,67
ENSG00000256514,0
ENSG00000274251,0
ENSG00000201684,0
ENSG00000175505,18
ENSG00000275484,0
ENSG00000253024,0
ENSG00000172531,2993
ENSG00000175463,10
ENSG00000175634,396
ENSG00000255949,0
ENSG00000213402,0
ENSG00000172725,1018
ENSG00000175514,0
ENSG00000172663,340
ENSG00000162236,1862
ENSG00000254642,0
ENSG00000255420,0
ENSG00000166402,1446
ENSG00000248332,0
ENSG00000279391,0
ENSG00000240098,0
ENSG00000182934,2213
ENSG00000243607,10
ENSG00000254905,0
ENSG00000110063,302
ENSG00000110080,691
ENSG00000278215,0
ENSG00000257271,0
ENSG00000133800,2
ENSG00000206858,0
ENSG00000198730,2952
ENSG00000238622,0
ENSG00000236287,3533
ENSG00000250041,0
ENSG00000254401,0
ENSG00000254957,0
ENSG00000270897,0
ENSG00000255288,0
ENSG00000175390,10662
ENSG00000250493,8
ENSG00000254735,0
ENSG00000285509,26
ENSG00000182255,132
ENSG00000131808,0
ENSG00000149743,344
ENSG00000002330,421
ENSG00000173153,269
ENSG00000279733,0
ENSG00000266581,0
ENSG00000249489,2
ENSG00000255082,5
ENSG00000109861,723
ENSG00000184545,1520
ENSG00000233930,172
ENSG00000205869,12
ENSG00000205867,0
ENSG00000196224,0
ENSG00000231487,0
ENSG00000205866,0
ENSG00000205865,0
ENSG00000227306,0
ENSG00000205864,1
ENSG00000244242,6
ENSG00000250644,0
ENSG00000235027,0
ENSG00000229512,0
ENSG00000287484,0
ENSG00000230834,0
ENSG00000117984,1203
ENSG00000201733,0
ENSG00000174547,1276
ENSG00000254596,0
ENSG00000174516,244
ENSG00000256349,0
ENSG00000174483,1
ENSG00000286688,0
ENSG00000174165,541
ENSG00000248746,0
ENSG00000250105,0
ENSG00000283338,0
ENSG00000066336,0
ENSG00000264583,0
ENSG00000165915,200
ENSG00000165917,0
ENSG00000270072,0
ENSG00000265559,2
ENSG00000213619,2960
ENSG00000110536,112
ENSG00000123444,723
ENSG00000200376,0
ENSG00000231880,0
ENSG00000196666,14
ENSG00000172247,161
ENSG00000109919,9632
ENSG00000109920,898
ENSG00000200090,0
ENSG00000271543,0
ENSG00000252941,0
ENSG00000252874,0
ENSG00000271557,0
ENSG00000246211,0
ENSG00000165434,8770
ENSG00000212961,0
ENSG00000254631,10
ENSG00000255440,8
ENSG00000264402,0
ENSG00000254928,0
ENSG00000255444,0
ENSG00000254974,0
ENSG00000175536,103
ENSG00000254837,420
ENSG00000175538,0
ENSG00000174080,114
ENSG00000252070,0
ENSG00000222998,0
ENSG00000265566,0
ENSG00000186907,173
ENSG00000255301,0
ENSG00000149150,12
ENSG00000134809,1123
ENSG00000156587,3639
ENSG00000240371,0
ENSG00000288534,0
ENSG00000213593,4344
ENSG00000213592,0
ENSG00000149131,2718
ENSG00000149575,68
ENSG00000255425,4
ENSG00000109854,132
ENSG00000168004,178
ENSG00000110075,3132
ENSG00000180425,648
ENSG00000076053,1852
ENSG00000133794,654
ENSG00000182985,15048
ENSG00000175567,720
ENSG00000131626,498
ENSG00000109927,249
ENSG00000120451,3154
ENSG00000054965,6197
ENSG00000175544,0
ENSG00000149294,20842
ENSG00000173511,1243
ENSG00000254952,0
ENSG00000275344,0
ENSG00000071203,8
ENSG00000204979,0
ENSG00000110079,0
ENSG00000256254,0
ENSG00000166670,14
ENSG00000256035,0
ENSG00000172977,688
ENSG00000172922,764
ENSG00000214659,0
